0.0,0.0
-0.00025456733419559896,0.00037722475826740265
-0.000139344236231409,0.00024049899366218597
0.00034881781903095543,0.00030181455076672137
0.0003825589665211737,0.0004538101202342659
0.0008323693182319403,0.0005652533727698028
0.006057760678231716,0.0016907306853681803
0.027685334905982018,0.0028226522263139486
0.08222930133342743,0.01876695826649666
0.11531558632850647,0.026469416916370392
0.142719566822052,0.02616064064204693
0.18491774797439575,0.01581830345094204
0.23288333415985107,0.0002803516108542681
0.2749471366405487,-0.019459938630461693
0.31710612773895264,-0.04429181292653084
0.3550136983394623,-0.0727517157793045
0.3872302174568176,-0.10201685130596161
0.4163592755794525,-0.13560225069522858
0.4387566149234772,-0.17168612778186798
0.45718809962272644,-0.21278615295886993
0.4706583023071289,-0.253192663192749
0.4848206341266632,-0.29150357842445374
0.49807530641555786,-0.32780975103378296
0.51385098695755,-0.3598352074623108
0.5350248217582703,-0.389975368976593
0.5631405711174011,-0.41830962896347046
0.5903280973434448,-0.44274845719337463
0.619979739189148,-0.4721381366252899
0.652437686920166,-0.5067017674446106
0.6828212738037109,-0.546984076499939
0.715188205242157,-0.6024547815322876
0.7435662746429443,-0.6620873808860779
0.762837827205658,-0.7212231755256653
0.7696344256401062,-0.7798833847045898
0.7607640624046326,-0.8246874213218689
0.7420160174369812,-0.8591344952583313
0.7142376899719238,-0.8851901888847351
0.6850312948226929,-0.9041224718093872
0.6471378803253174,-0.9208287596702576
0.6152786016464233,-0.9431008100509644
0.5880469083786011,-0.9734485149383545
0.5656682848930359,-1.0094372034072876
0.5405053496360779,-1.0466113090515137
0.5199142694473267,-1.0896573066711426
0.4991206228733063,-1.133683443069458
0.47483694553375244,-1.1660960912704468
0.44247570633888245,-1.1862927675247192
0.40121960639953613,-1.1976381540298462
0.36101871728897095,-1.2108440399169922
0.319777250289917,-1.2237262725830078
0.2818816900253296,-1.2287566661834717
0.252288818359375,-1.2307461500167847
0.21774645149707794,-1.2232078313827515
0.18143905699253082,-1.2154695987701416
0.14569878578186035,-1.1934486627578735
0.11039501428604126,-1.1583080291748047
0.07226307690143585,-1.1110901832580566
0.035806890577077866,-1.0465447902679443
-0.004393838811665773,-0.9698472023010254
-0.03618888929486275,-0.9011809825897217
-0.056999530643224716,-0.8279684782028198
-0.07727920264005661,-0.7550075650215149
-0.09834112226963043,-0.6854391694068909
-0.13146036863327026,-0.6155550479888916
-0.1825162023305893,-0.5517126321792603
-0.2332639843225479,-0.49586859345436096
-0.2820257246494293,-0.4413975775241852
-0.3264547288417816,-0.3911815583705902
-0.3638016879558563,-0.335174560546875
-0.39126208424568176,-0.2753927409648895
-0.40494900941848755,-0.21604867279529572
-0.4131068289279938,-0.15199637413024902
-0.4212763011455536,-0.08441703766584396
-0.42792078852653503,-0.021236702799797058
-0.4386807382106781,0.04406663030385971
-0.45141658186912537,0.11398793011903763
-0.4593353867530823,0.17870882153511047
-0.4616641700267792,0.24526332318782806
-0.4552083909511566,0.3084101378917694
-0.4388018250465393,0.37079623341560364
-0.41398969292640686,0.42969757318496704
-0.3835058808326721,0.4833953082561493
-0.34564289450645447,0.5367901921272278
-0.2958633601665497,0.5854727625846863
-0.24021434783935547,0.6259297132492065
-0.1723106950521469,0.6600214242935181
-0.10320229083299637,0.6797095537185669
-0.04428090900182724,0.6953606605529785
0.007858822122216225,0.7133990526199341
0.05076809599995613,0.7361443638801575
0.11148351430892944,0.7620547413825989
0.16627639532089233,0.7898696660995483
0.2113952338695526,0.8116298317909241
0.25876307487487793,0.8186753392219543
0.30250120162963867,0.8226413726806641
0.3460036814212799,0.8238307237625122
0.391274631023407,0.8153420686721802
0.4280914068222046,0.8042969107627869
0.4659774899482727,0.7792413830757141
0.4932779371738434,0.7414093613624573
0.5172092318534851,0.6990591287612915
0.5485284924507141,0.6451036334037781
0.5874277353286743,0.5840930938720703
0.6186110973358154,0.5316150188446045
0.6510346531867981,0.48714450001716614
0.6768091917037964,0.44879844784736633
0.7014256715774536,0.414058655500412
0.7189601063728333,0.3816131353378296
0.7276731133460999,0.34834715723991394
0.732852041721344,0.3107042610645294
0.7360467314720154,0.26590630412101746
